,Search Keyword,Platform,Job ID,Job Title,Company Name,Location,Job Description,Rating,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Collection Date,Language,Gender
0,verkoop onroerend goed,Indeed,pj_cc73c92d0c3cb41b,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0DZjjn4XZWHyNIyECpCa3_-rKIaBSOnv7LXTa9BzBNbXUFf_lNY_WornC4uK_LpBqlzRVaatld3mfREcadPFj0f09eGKUvTPjL8q0QP4btuhySKSNTxPednyn0QEDpDgUWusF6KtxZbcFoZDYAhsK7CgnSaa7mGUJtt40S3m3xhWcRmQ5B4LpaC7URirxxMH7xKIRFTXq8I0ujxRx4C61abOG5Jz7I-WfA2r-869wR5HmSOhhp59F9oZiXBbupjjoAvg6oh0DEG9a9RQz35rHeVNsjd1jiBZOV6Yv95MdcEBvr1aCWdsyfQbIahVJKD74Xs6AfzMKpxBhKi2IffnV8D3HtWilUID9LfyX3SPspvppm9I-tAb6zW60aoHfJhiYdfJwWux8POR480R3vIob55DmyilyfVYGAZZauPSPjYvMsy3eKiaISRzApVVu-zQSwdhIXdYfC3LhVPx9jX0MVgviImJm7ZFXS_4VvB0LVLrw==&p=0&fvj=1&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
1,verkoop onroerend goed,Indeed,pj_855867fbd91755ea,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0AgWboax4GVjw9f82EiXqzk1J0bGoEnFwf9ZQDLZ-gFOOOSQGKavczvkRLzSq183LS33hDdvGo1mddoUdwf1NT6Yv0Kjt8ZhS1A8wwCDTLOa4O7QaGp1SeUG2wsHY8ymtPtWIGWyDttGaVJXo6npOEULqy52vlqkGEw0S0krnbt05uf4qCBH-nABmuKHVXKa5wzkslTVB85OGYCc3CPlygXDxK9PnT47dXawXkpW9__xFPJoZnBBJ9bXxIa3V6cwwE4P_D7GXy288tO_-WTNS-yILd8kwpDB_YM5gtj3EVu_VjL2w9KPsjVPyKSQvgeJR87FHBa0FY1Gft9t_IlhYi-RFSdAT9_GEH1MbeniX4lCzpM7wACUUMzAy4Hn47AZkmDmlRsdZnUUq1zOnSKOG3XFo3hL4I9-gHMl0335bL08eFnBaP7Cf_soZJoTsxmkk1TbJuXPUg6NXJ2qPDs1WCZbT6ZhyQLMqQJhHvoGpNpmLn2f8mEfPEhymRs8wfahwmdC4Q4U9l8DGZW8-w-osGP&p=1&fvj=0&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
2,verkoop onroerend goed,Indeed,p_45a1d4b5dfcf4ed8,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=45a1d4b5dfcf4ed8&fccid=9d488e693f61e695&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
3,verkoop onroerend goed,Indeed,p_7b2e3af8197e9fd4,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=7b2e3af8197e9fd4&fccid=9d488e693f61e695&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
4,verkoop onroerend goed,Indeed,p_1ca431b9893deb4b,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=1ca431b9893deb4b&fccid=8bf98aafbc04bbe9&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
5,verkoop onroerend goed,Indeed,p_01a718b0d2250207,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=01a718b0d2250207&fccid=9d488e693f61e695&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
6,verkoop onroerend goed,Indeed,pj_e5cd8d658f664d7d,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0Di2oJOYuionV6JWRd-5X_L6rfgunm6-VZxmzuhh_xdZwe99JiPTaizmbOHQKA0YAwwYlNnBc-Ywe5jK6giiE1MO4bROSya4Lotjus6VT8kfKjNd6bhbp5D-zBy-Nisi3dortftEio8awbp0y_cyl9mXkB2WzuT4YTe4wHuYwf9M3aq3-9qrzHYGzFgCa3m4EQsJX9-0BxHmW7gP1W7AC3f-3eijNgAZjRrkjAGpzxz_8QDLz_E9QJ5RIFUUEsGYU2sRv3BXgYFPgoLFXD8yClv1iO7phCH5FrBSlYbAWlj-NJjX6_z91vrnKVHdqkTsW7Ir1IT32W924CEbpxrZR5qAW4hVuMcAMAdx8qrka9OAUbczizcv3Chbm68Fpe0K5gKbsfHb1Rr-bWVUdUtcbTVlpr_uhhyrchlizZOBkY-U1EDwmk30lbet0Dt1cs6MJUkMAshP2eZmeRCFhKNi3ouIKhXR1JNq09mJ0onkg9MDxlXyaTfd3NKcQtN-smS86knbDnyWR8gsyn6t83-a6xpqNvf1kzFf_4qIDE7HlTWOSBFtM-peiVfHQbluH_EuLvMO-NQpCesbQJ4Mcy-OO8JzKV5tTDbxlhqhHw-liNlCwQGP-wg1zwSh-8QxEhhPX7MGX0bMYwXEf2zE90f9q0N2GcblVFzFVR3roYyVHA7RfN3KQF9mtEA3yMvbobA1FyY-fWdmsuQTOtvSIdvJGV8nf4MCbnTp-SQ08juwCT5Kg==&p=6&fvj=0&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
7,verkoop onroerend goed,Indeed,p_984621e8b32e2c62,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=984621e8b32e2c62&fccid=a5c381a5b33228a1&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
8,verkoop onroerend goed,Indeed,p_a7b03d23d634c9a8,Kandidaatsmakelaar K-RMT fulltime,Makelaarsgroep AMEO AMsterdam En Omstreken, Amsterdam Zuid,"Het team van Makelaarsgroep AMEO is op zoek naar een fulltime kandidaatsmakelaar (M/V), K-RMT, met een mentaliteit die omschreven kan worden als ‘geen woorden maar daden’. Ons team, verdeeld over 3 kantoren, is vanwege haar expertise en uitgebreide netwerk vertegenwoordigd in alle branches van de onroerend goed markt. Dit maakt ons tot een zeer divers en dynamisch makelaarskantoor. Met onze kennis, inzichten en aanpak realiseren wij keer op keer het beste resultaat voor onze opdrachtgevers.Functie omschrijvingAls Makelaar K-RMT bij Makelaarsgroep AMEO, ben je betrokken bij het verwerven en zelfstandig uitvoeren van bemiddelingsopdrachten voor aan- en verkoop/verhuur en vastgoed adviezen. Als Makelaar K-RMT lever je een actieve bijdrage aan het onderhouden van ons bestaande netwerk en het uitbreiden daarvan. Door persoonlijk contact en inzicht te hebben in de wensen van onze cliënten ben je in staat om zelfstandig snel en doelmatig het meest optimale resultaat te halen.VereistenOnze ideale kandidaat is communicatief vaardig met een goede beheersing van de Nederlandse en Engelse taal. Je bent klantgericht en kan goed zelfstandig maar ook in teamverband uitstekend functioneren. Daarnaast ben je flexibel, ethisch ingesteld en kun jij je goed in de positie en rol van onze klanten inleven. Je signaleert commerciële kansen binnen de vastgoedmarkt en neemt initiatief om deze te benutten.Hiervoor vragen wijMBO- HBO werk- en denkniveau, vakgebied makelaardijrelevante werkervaring binnen de regionale vastgoedbranchebij voorkeur woonachtig in de regio Amsterdamje bent iemand die stevig in zijn schoenen staat en goed zelfstandig kan werkenWij biedeneen afwisselende functie in een dynamische werkomgevingeen gezellige en informele werksfeereen functie met hoge verantwoordelijkheidruimte tot persoonlijke ontwikkeling en ruime doorgroeimogelijkhedenpassende primaire en secundaire arbeidsvoorwaardenContractduur 7 maandenSoort dienstverband: Fulltime, Bepaalde tijdAanvullende betalingen:VakantiegeldArbeidsvoorwaarden:ReiskostenvergoedingWerkschema:DagdienstErvaring:Makelaardij: 2 jaar (Aanbevolen)Opleiding:MBO (Aanbevolen)Thuiswerken:NeeVoorzorgsmaatregelen tegen het coronavirus:Op afstand solliciterenPersoonlijke beschermingsmiddelen worden uitgedeeld/zijn verplichtPlexiglas schermen op werkplekkenEr gelden richtlijnen voor social distancingVirtuele vergaderingenEr zijn ontsmettings-, desinfecteer- of schoonmaakprocedures van kracht",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=a7b03d23d634c9a8&fccid=1089256c378aac7c&vjs=3,27 dagen geleden,27 dagen geleden,2021-03-22,en,Neutral
