,Search Keyword,Platform,Job ID,Job Title,Company Name,Location,Job Description,Rating,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Collection Date,Language,Gender
10,sport,Indeed,p_eceb52fa64c08918,Fitness instructeur voor verkoop fitnessapparatuur,Helisports International bv, Amsterdam Oost,"Als verkoopmedewerker fitnessapparatuur maak je onderdeel uit van het sportieve team te Amsterdam en ben je verantwoordelijk voor de verkoop van onze fitnessproducten aan zowel bedrijven als consumenten. Je zal klanten advies geven over de producten en hoe zij kunnen trainen. Dit is in de showroom te woord staan (tijdelijk aangepast ivm corona) en je beantwoord klanten via telefoon, mail en chat.Werkdagen zijn nader te bepalen in overleg. Het is een functie voor 16 tot 40 uur per weekFunctie-eisenWij zoeken iemand die:Aantoonbare affiniteit heeft met fitness/ sport, dit kan in de vorm van zelf veel sport beoefenen of een sportopleiding gevolgd heeft;Van aanpakken weet;Ervaring met verkoop is een pre;Je hebt een goede beheersing van de Nederlandse taal in woord en geschrift.Wij biedenMarktconform salaris;25 vakantiedagen (obv fulltime dienstverband);Gezellige werksfeer;Secundaire arbeidsvoorwaarden zoals oa pensioenregeling, personeelskortingen fitnessapparatuur.Soort dienstverband: Fulltime, Parttime, Bepaalde tijdSoort dienstverband: Fulltime, Parttime, TijdelijkArbeidsvoorwaarden:BedrijfsfitnessExtra vakantiedagenKerstpakketPensioenPersoneelskortingReiskostenvergoedingVrijdagmiddagborrelWerkschema:Dagdienstma-vrWeekendThuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=eceb52fa64c08918&fccid=c66de0cf32fb3fee&vjs=3,20 dagen geleden,20 dagen geleden,2021-03-23,en,Neutral
11,sport,Indeed,p_7c91a73e36b3737e,Fitness instructeur voor verkoop fitnessapparatuur,Helisports International bv, Amsterdam Oost,"Als verkoopmedewerker fitnessapparatuur maak je onderdeel uit van het sportieve team te Amsterdam en ben je verantwoordelijk voor de verkoop van onze fitnessproducten aan zowel bedrijven als consumenten. Je zal klanten advies geven over de producten en hoe zij kunnen trainen. Dit is in de showroom te woord staan (tijdelijk aangepast ivm corona) en je beantwoord klanten via telefoon, mail en chat.Werkdagen zijn nader te bepalen in overleg. Het is een functie voor 16 tot 40 uur per weekFunctie-eisenWij zoeken iemand die:Aantoonbare affiniteit heeft met fitness/ sport, dit kan in de vorm van zelf veel sport beoefenen of een sportopleiding gevolgd heeft;Van aanpakken weet;Ervaring met verkoop is een pre;Je hebt een goede beheersing van de Nederlandse taal in woord en geschrift.Wij biedenMarktconform salaris;25 vakantiedagen (obv fulltime dienstverband);Gezellige werksfeer;Secundaire arbeidsvoorwaarden zoals oa pensioenregeling, personeelskortingen fitnessapparatuur.Soort dienstverband: Fulltime, Parttime, Bepaalde tijdSoort dienstverband: Fulltime, Parttime, TijdelijkArbeidsvoorwaarden:BedrijfsfitnessExtra vakantiedagenKerstpakketPensioenPersoneelskortingReiskostenvergoedingVrijdagmiddagborrelWerkschema:Dagdienstma-vrWeekendThuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=7c91a73e36b3737e&fccid=c3623b694c6126cc&vjs=3,20 dagen geleden,20 dagen geleden,2021-03-23,en,Neutral
12,sport,Indeed,p_7984d6335defd7e9,Fitness instructeur voor verkoop fitnessapparatuur,Helisports International bv, Amsterdam Oost,"Als verkoopmedewerker fitnessapparatuur maak je onderdeel uit van het sportieve team te Amsterdam en ben je verantwoordelijk voor de verkoop van onze fitnessproducten aan zowel bedrijven als consumenten. Je zal klanten advies geven over de producten en hoe zij kunnen trainen. Dit is in de showroom te woord staan (tijdelijk aangepast ivm corona) en je beantwoord klanten via telefoon, mail en chat.Werkdagen zijn nader te bepalen in overleg. Het is een functie voor 16 tot 40 uur per weekFunctie-eisenWij zoeken iemand die:Aantoonbare affiniteit heeft met fitness/ sport, dit kan in de vorm van zelf veel sport beoefenen of een sportopleiding gevolgd heeft;Van aanpakken weet;Ervaring met verkoop is een pre;Je hebt een goede beheersing van de Nederlandse taal in woord en geschrift.Wij biedenMarktconform salaris;25 vakantiedagen (obv fulltime dienstverband);Gezellige werksfeer;Secundaire arbeidsvoorwaarden zoals oa pensioenregeling, personeelskortingen fitnessapparatuur.Soort dienstverband: Fulltime, Parttime, Bepaalde tijdSoort dienstverband: Fulltime, Parttime, TijdelijkArbeidsvoorwaarden:BedrijfsfitnessExtra vakantiedagenKerstpakketPensioenPersoneelskortingReiskostenvergoedingVrijdagmiddagborrelWerkschema:Dagdienstma-vrWeekendThuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/company/Personal-Fitness-Nederland/jobs/Personal-Trainer-7984d6335defd7e9?fccid=469d34f1b93203b1&vjs=3,20 dagen geleden,20 dagen geleden,2021-03-23,en,Neutral
13,sport,Indeed,pj_bc536cf8d36baa26,Fitness instructeur voor verkoop fitnessapparatuur,Helisports International bv, Amsterdam Oost,"Als verkoopmedewerker fitnessapparatuur maak je onderdeel uit van het sportieve team te Amsterdam en ben je verantwoordelijk voor de verkoop van onze fitnessproducten aan zowel bedrijven als consumenten. Je zal klanten advies geven over de producten en hoe zij kunnen trainen. Dit is in de showroom te woord staan (tijdelijk aangepast ivm corona) en je beantwoord klanten via telefoon, mail en chat.Werkdagen zijn nader te bepalen in overleg. Het is een functie voor 16 tot 40 uur per weekFunctie-eisenWij zoeken iemand die:Aantoonbare affiniteit heeft met fitness/ sport, dit kan in de vorm van zelf veel sport beoefenen of een sportopleiding gevolgd heeft;Van aanpakken weet;Ervaring met verkoop is een pre;Je hebt een goede beheersing van de Nederlandse taal in woord en geschrift.Wij biedenMarktconform salaris;25 vakantiedagen (obv fulltime dienstverband);Gezellige werksfeer;Secundaire arbeidsvoorwaarden zoals oa pensioenregeling, personeelskortingen fitnessapparatuur.Soort dienstverband: Fulltime, Parttime, Bepaalde tijdSoort dienstverband: Fulltime, Parttime, TijdelijkArbeidsvoorwaarden:BedrijfsfitnessExtra vakantiedagenKerstpakketPensioenPersoneelskortingReiskostenvergoedingVrijdagmiddagborrelWerkschema:Dagdienstma-vrWeekendThuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0BQx9zSiyEqaPFd55WgSbrogcybLLMOvaJifgHohN9UOrFhrmu1MhjlHnl2MzcF2lPsXA3J7HjKVhHZAOIlc5lP61hU95KzdCx9TcPAY-y1lBS_0oTFO7lwrUYTgIrhXdsajuMu0kKYkKyDoOCFXWK9p7bClpzDDsYlxM_65tuuXMXJLJXNulLLfiojwijrTiu9JZqmC50ubFxc7u-3PXpe0iLB0pB65pSRRHQP8Gfdj56IEWw-JH4UNzyw8eM1tbgea2bzF8F7NWZ83uV1rrhPc0JA4IO9-xs9z7SPn9NsM_wnaWd0wgiCEUnatzxJOVs4VJ5enT1lDcdYZF98HVRl3VEUXNtMv-BPk7kwcfgaYPEyM40taxl5M4kBnkQiy1ba08cz-E7JPUCp_1LrGqF0-_2PFnFvk9sC0XJmQBQtYaDc5H8sSzjFbb956PgUw7FHQRicK5qJ40h6jVAIKtBx_ft9EVBIjnhlWzBYY3fD_jz0pFoh1ZcclPnLwR_X_5A-a-yNPmIrc6_Dg-cQmiETlIV5z_Uf8KB8-0VcSNc48GzF66m4YNCZU41gY0LZFbk3RzUL7-DU-Rn8VCLvdxDM57GgBlijvr0eB842FF_xotjQ87F3F9QU5HYsE4F1vQ7AdAhPENp7ysRlmbGPbd3Jtv76Cxot3KA=&p=12&fvj=1&vjs=3,20 dagen geleden,20 dagen geleden,2021-03-23,en,Neutral
14,sport,Indeed,pj_b3569615afa78665,Fitness instructeur voor verkoop fitnessapparatuur,Helisports International bv, Amsterdam Oost,"Als verkoopmedewerker fitnessapparatuur maak je onderdeel uit van het sportieve team te Amsterdam en ben je verantwoordelijk voor de verkoop van onze fitnessproducten aan zowel bedrijven als consumenten. Je zal klanten advies geven over de producten en hoe zij kunnen trainen. Dit is in de showroom te woord staan (tijdelijk aangepast ivm corona) en je beantwoord klanten via telefoon, mail en chat.Werkdagen zijn nader te bepalen in overleg. Het is een functie voor 16 tot 40 uur per weekFunctie-eisenWij zoeken iemand die:Aantoonbare affiniteit heeft met fitness/ sport, dit kan in de vorm van zelf veel sport beoefenen of een sportopleiding gevolgd heeft;Van aanpakken weet;Ervaring met verkoop is een pre;Je hebt een goede beheersing van de Nederlandse taal in woord en geschrift.Wij biedenMarktconform salaris;25 vakantiedagen (obv fulltime dienstverband);Gezellige werksfeer;Secundaire arbeidsvoorwaarden zoals oa pensioenregeling, personeelskortingen fitnessapparatuur.Soort dienstverband: Fulltime, Parttime, Bepaalde tijdSoort dienstverband: Fulltime, Parttime, TijdelijkArbeidsvoorwaarden:BedrijfsfitnessExtra vakantiedagenKerstpakketPensioenPersoneelskortingReiskostenvergoedingVrijdagmiddagborrelWerkschema:Dagdienstma-vrWeekendThuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0B9ncCjVygRjlOeaYfNmTIisbUp_hi4QzA_-fBu-i6bXI1LlAa0Giuiv9EmHNEe7EZC2ZWx0s5WRpUbERsASQAafwjLzkjiaTZSCCEeynSQQrTYeDJn3u2WfMgMMwa1kWRfLKWU2ItzJuG0sWBPGRhP8iZ6u532EtDXe7FSsnD4_DLgFZJscUxDkAIg0m71yztAEDSkqY_PAdZNiGWNdRW7TF8F-t-ewFYFwLLqBCRc7-Q8wOBo_eTmheMJ6l6ZpFvbyncAa7cJ8LBjfEzq8-8yP-5VP9s4ahpboNEATK5_SbzB1A8213Htx-69itWKv0myX_51QY9aTIGdvX2cL7VmZ09V3LPMv58KTPUhj1jA3RItBwBUZ-gdsRSHFAA4A1wBxri2McTG0BHYhR0HZrGABMQdmhepJt26vLP-88izptKxpz774n2xkHT5070dAUPprayls9-mMdx41Jl9AWJmqXcUQ8ZHIa5pGPWZ_OhJPNrP1PIVfF8W9M2GGf6fBlOwGMkCme-SBLVQrLiMyS1-YEUeBhNsT_jeyi3NSDsYrq5t0T9UopqNZ9mR4Fh0ycpdkVE4QYEZG2mYy94NFAZFFCRAQ8O4YTYhXPtZ0mB0uDRqUqtC1qqrXGcs7JKeowfYPa_gIZg3gX3KrnY4g12NXCgVXGxOL_Cn9518Nu6WubAPejEXY0L9Ni8h5SIPhGf8fbcmoCpWedgbw_2DmQ89DLGbCa1RuyYSMGlko6KnUjaoIFhTYC2Ce1QP_Dk7NPXcNnSbR-q6zrYgaX-91osYIBt5DP0ELYI=&p=13&fvj=0&vjs=3,20 dagen geleden,20 dagen geleden,2021-03-23,en,Neutral
15,sport,Indeed,p_a8d5de00605293a8,Fitness instructeur voor verkoop fitnessapparatuur,Helisports International bv, Amsterdam Oost,"Als verkoopmedewerker fitnessapparatuur maak je onderdeel uit van het sportieve team te Amsterdam en ben je verantwoordelijk voor de verkoop van onze fitnessproducten aan zowel bedrijven als consumenten. Je zal klanten advies geven over de producten en hoe zij kunnen trainen. Dit is in de showroom te woord staan (tijdelijk aangepast ivm corona) en je beantwoord klanten via telefoon, mail en chat.Werkdagen zijn nader te bepalen in overleg. Het is een functie voor 16 tot 40 uur per weekFunctie-eisenWij zoeken iemand die:Aantoonbare affiniteit heeft met fitness/ sport, dit kan in de vorm van zelf veel sport beoefenen of een sportopleiding gevolgd heeft;Van aanpakken weet;Ervaring met verkoop is een pre;Je hebt een goede beheersing van de Nederlandse taal in woord en geschrift.Wij biedenMarktconform salaris;25 vakantiedagen (obv fulltime dienstverband);Gezellige werksfeer;Secundaire arbeidsvoorwaarden zoals oa pensioenregeling, personeelskortingen fitnessapparatuur.Soort dienstverband: Fulltime, Parttime, Bepaalde tijdSoort dienstverband: Fulltime, Parttime, TijdelijkArbeidsvoorwaarden:BedrijfsfitnessExtra vakantiedagenKerstpakketPensioenPersoneelskortingReiskostenvergoedingVrijdagmiddagborrelWerkschema:Dagdienstma-vrWeekendThuiswerken:Nee",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=a8d5de00605293a8&fccid=dd616958bd9ddc12&vjs=3,20 dagen geleden,20 dagen geleden,2021-03-23,en,Neutral
16,sport,Indeed,pj_659bb59bbd442ff1,Personal Trainer gezocht PER DIRECT,Fit Pro Institute BV, Laren,"FIT PRO Institute (Laren NH) is PER DIRECT op zoek naar een personal trainerFit Pro Institute is hét instituut voor personal training, therapie en lifestyle. Op een luxe locatie met 800 m2 aan voorzieningen, brengen wij alles samen onder 1 dak.Voor onze exclusieve sportschool gedeelte zijn wij wegens drukte op korte termijn op zoek naar een zeer gedreven personal trainer. Onze klanten zijn hoog opgeleid en verwachten zeer goede begeleiding en service. Oprichters Niels en Jasper Smeenge zijn afkomstig als trainer en fysiotherapeut uit de topsport. Kwaliteit van trainen en behandelen staat voorop. De filosofie binnen FIT PRO Institute is gebaseerd op functioneel trainen en bewegen. Dit betekent veelal werken met ''vrije gewichten” in plaats van met de ‘klassieke’ apparaten.Al met al een grote passie voor bewegen, gezondheid en lifestyle. Continu willen leren daar gaat het om. In jezelf willen investeren om beter te worden en te groeien. Alles draait om motivatie, bij de klant maar ook bij onszelf als experts waarbij uiteindelijk de klant centraal staat.Wensen / Eigenschappen: We zoeken een ervaren personal trainer op basis van een nul-uren contractMinimaal 3 jaar ervaring als personal trainerWoonachtig in omgeving GooiIn bezit van rijbewijsHBO denkniveauUitgebreide kennis van bewegingsleerKennis van voedingsleerAffiniteit met sportCommunicatief sterkTeamplayerServicegerichtFlexibelStressbestendigBereid om afwijkende uren te werken (bv vroeg starten 6:30 of laat werken 21:00 of zaterdag en zondag werken)Bokservaring is wenselijk, niet noodzakelijkVerzorgd uiterlijkMinimale opleidingsniveau kan zijn: CIOS met keuze vak fitnessFysiotherapieFITVAK personal training opleidingAALO personal training opleidingCHIVO opleidingen gericht op personal trainingNASMACSMUKSCALAPT personal trainingAndere (aanvullende) opleidingen op het gebied van personal trainingWij bieden: Een nul-uren contract met goed salaris en uitbouw naar contract bepaalde tijdEen luxe werkomgeving en leuke klanten om mee te werkenInterne opleidingMogelijkheid tot (betaalde) scholing binnen HumanMotion. Een Europees kennisinstituutEen afwisselende baanDoorgroei mogelijkheden binnen de organisatieAlleen sollicitaties met CV en foto worden behandeld.Check ook onze Facebookpagina en onze website.Soort dienstverband: Deeltijd, voltijd, flexibelSoort dienstverband: Fulltime, ParttimeErvaring:personal training: 3 jaar (Aanbevolen)",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/pagead/clk?mo=r&ad=-6NYlbfkN0DPCcvlJM587lIpswrS8n4ittT51uhVvv3HCQXTLfZzoOUu1ZPh4ZWbVHwXIz_NLXm53wn6r8DQ2ehjsfG9slqkcld-MH5RYzRIA2d2_lt0CwnnkpcimEopo9AhXF408kxE270X_Ksi249GZJzE19qtGbNVMlyOaRyTT1qrar3QQU3OJJtXqNcPiovyP6xzg7Bin5vtyW7_faGKELpnjMacgMQaKdU_OukTVpbfhH1tfksNll3I1IIhyq4trxglz0bEoa2eFmVK1-BT71RDQOb6pK9USJA4XwlakFhUihsx848xuSQTTc6gS1kGWc1iJvqCk5v4esQnzahb9g-XCAUwuzPU6MYKqod3mOOXvg7iWWdIo3OEm4cwtkRLU14utZZsZlT8zhUhh-p-LFyz-4iFpWoALtff9uFtcjdceK3yhzpZ0M101iAcY3BqtKRNnvgHgC-QVLp7DCarSvDqchlU&p=0&fvj=1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-23,en,Neutral
17,sport,Indeed,p_1d1ac603545e3798,Personal Trainer gezocht PER DIRECT,Fit Pro Institute BV, Laren,"FIT PRO Institute (Laren NH) is PER DIRECT op zoek naar een personal trainerFit Pro Institute is hét instituut voor personal training, therapie en lifestyle. Op een luxe locatie met 800 m2 aan voorzieningen, brengen wij alles samen onder 1 dak.Voor onze exclusieve sportschool gedeelte zijn wij wegens drukte op korte termijn op zoek naar een zeer gedreven personal trainer. Onze klanten zijn hoog opgeleid en verwachten zeer goede begeleiding en service. Oprichters Niels en Jasper Smeenge zijn afkomstig als trainer en fysiotherapeut uit de topsport. Kwaliteit van trainen en behandelen staat voorop. De filosofie binnen FIT PRO Institute is gebaseerd op functioneel trainen en bewegen. Dit betekent veelal werken met ''vrije gewichten” in plaats van met de ‘klassieke’ apparaten.Al met al een grote passie voor bewegen, gezondheid en lifestyle. Continu willen leren daar gaat het om. In jezelf willen investeren om beter te worden en te groeien. Alles draait om motivatie, bij de klant maar ook bij onszelf als experts waarbij uiteindelijk de klant centraal staat.Wensen / Eigenschappen: We zoeken een ervaren personal trainer op basis van een nul-uren contractMinimaal 3 jaar ervaring als personal trainerWoonachtig in omgeving GooiIn bezit van rijbewijsHBO denkniveauUitgebreide kennis van bewegingsleerKennis van voedingsleerAffiniteit met sportCommunicatief sterkTeamplayerServicegerichtFlexibelStressbestendigBereid om afwijkende uren te werken (bv vroeg starten 6:30 of laat werken 21:00 of zaterdag en zondag werken)Bokservaring is wenselijk, niet noodzakelijkVerzorgd uiterlijkMinimale opleidingsniveau kan zijn: CIOS met keuze vak fitnessFysiotherapieFITVAK personal training opleidingAALO personal training opleidingCHIVO opleidingen gericht op personal trainingNASMACSMUKSCALAPT personal trainingAndere (aanvullende) opleidingen op het gebied van personal trainingWij bieden: Een nul-uren contract met goed salaris en uitbouw naar contract bepaalde tijdEen luxe werkomgeving en leuke klanten om mee te werkenInterne opleidingMogelijkheid tot (betaalde) scholing binnen HumanMotion. Een Europees kennisinstituutEen afwisselende baanDoorgroei mogelijkheden binnen de organisatieAlleen sollicitaties met CV en foto worden behandeld.Check ook onze Facebookpagina en onze website.Soort dienstverband: Deeltijd, voltijd, flexibelSoort dienstverband: Fulltime, ParttimeErvaring:personal training: 3 jaar (Aanbevolen)",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/company/Ultimate-Performance/jobs/Personal-Trainer-1d1ac603545e3798?fccid=38fb7cc091fe4748&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-23,en,Neutral
18,sport,Indeed,p_7984d6335defd7e9,Personal Trainer gezocht PER DIRECT,Fit Pro Institute BV, Laren,"FIT PRO Institute (Laren NH) is PER DIRECT op zoek naar een personal trainerFit Pro Institute is hét instituut voor personal training, therapie en lifestyle. Op een luxe locatie met 800 m2 aan voorzieningen, brengen wij alles samen onder 1 dak.Voor onze exclusieve sportschool gedeelte zijn wij wegens drukte op korte termijn op zoek naar een zeer gedreven personal trainer. Onze klanten zijn hoog opgeleid en verwachten zeer goede begeleiding en service. Oprichters Niels en Jasper Smeenge zijn afkomstig als trainer en fysiotherapeut uit de topsport. Kwaliteit van trainen en behandelen staat voorop. De filosofie binnen FIT PRO Institute is gebaseerd op functioneel trainen en bewegen. Dit betekent veelal werken met ''vrije gewichten” in plaats van met de ‘klassieke’ apparaten.Al met al een grote passie voor bewegen, gezondheid en lifestyle. Continu willen leren daar gaat het om. In jezelf willen investeren om beter te worden en te groeien. Alles draait om motivatie, bij de klant maar ook bij onszelf als experts waarbij uiteindelijk de klant centraal staat.Wensen / Eigenschappen: We zoeken een ervaren personal trainer op basis van een nul-uren contractMinimaal 3 jaar ervaring als personal trainerWoonachtig in omgeving GooiIn bezit van rijbewijsHBO denkniveauUitgebreide kennis van bewegingsleerKennis van voedingsleerAffiniteit met sportCommunicatief sterkTeamplayerServicegerichtFlexibelStressbestendigBereid om afwijkende uren te werken (bv vroeg starten 6:30 of laat werken 21:00 of zaterdag en zondag werken)Bokservaring is wenselijk, niet noodzakelijkVerzorgd uiterlijkMinimale opleidingsniveau kan zijn: CIOS met keuze vak fitnessFysiotherapieFITVAK personal training opleidingAALO personal training opleidingCHIVO opleidingen gericht op personal trainingNASMACSMUKSCALAPT personal trainingAndere (aanvullende) opleidingen op het gebied van personal trainingWij bieden: Een nul-uren contract met goed salaris en uitbouw naar contract bepaalde tijdEen luxe werkomgeving en leuke klanten om mee te werkenInterne opleidingMogelijkheid tot (betaalde) scholing binnen HumanMotion. Een Europees kennisinstituutEen afwisselende baanDoorgroei mogelijkheden binnen de organisatieAlleen sollicitaties met CV en foto worden behandeld.Check ook onze Facebookpagina en onze website.Soort dienstverband: Deeltijd, voltijd, flexibelSoort dienstverband: Fulltime, ParttimeErvaring:personal training: 3 jaar (Aanbevolen)",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/company/Personal-Fitness-Nederland/jobs/Personal-Trainer-7984d6335defd7e9?fccid=469d34f1b93203b1&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-23,en,Neutral
19,sport,Indeed,p_22aad40a3a9133af,Personal Trainer gezocht PER DIRECT,Fit Pro Institute BV, Laren,"FIT PRO Institute (Laren NH) is PER DIRECT op zoek naar een personal trainerFit Pro Institute is hét instituut voor personal training, therapie en lifestyle. Op een luxe locatie met 800 m2 aan voorzieningen, brengen wij alles samen onder 1 dak.Voor onze exclusieve sportschool gedeelte zijn wij wegens drukte op korte termijn op zoek naar een zeer gedreven personal trainer. Onze klanten zijn hoog opgeleid en verwachten zeer goede begeleiding en service. Oprichters Niels en Jasper Smeenge zijn afkomstig als trainer en fysiotherapeut uit de topsport. Kwaliteit van trainen en behandelen staat voorop. De filosofie binnen FIT PRO Institute is gebaseerd op functioneel trainen en bewegen. Dit betekent veelal werken met ''vrije gewichten” in plaats van met de ‘klassieke’ apparaten.Al met al een grote passie voor bewegen, gezondheid en lifestyle. Continu willen leren daar gaat het om. In jezelf willen investeren om beter te worden en te groeien. Alles draait om motivatie, bij de klant maar ook bij onszelf als experts waarbij uiteindelijk de klant centraal staat.Wensen / Eigenschappen: We zoeken een ervaren personal trainer op basis van een nul-uren contractMinimaal 3 jaar ervaring als personal trainerWoonachtig in omgeving GooiIn bezit van rijbewijsHBO denkniveauUitgebreide kennis van bewegingsleerKennis van voedingsleerAffiniteit met sportCommunicatief sterkTeamplayerServicegerichtFlexibelStressbestendigBereid om afwijkende uren te werken (bv vroeg starten 6:30 of laat werken 21:00 of zaterdag en zondag werken)Bokservaring is wenselijk, niet noodzakelijkVerzorgd uiterlijkMinimale opleidingsniveau kan zijn: CIOS met keuze vak fitnessFysiotherapieFITVAK personal training opleidingAALO personal training opleidingCHIVO opleidingen gericht op personal trainingNASMACSMUKSCALAPT personal trainingAndere (aanvullende) opleidingen op het gebied van personal trainingWij bieden: Een nul-uren contract met goed salaris en uitbouw naar contract bepaalde tijdEen luxe werkomgeving en leuke klanten om mee te werkenInterne opleidingMogelijkheid tot (betaalde) scholing binnen HumanMotion. Een Europees kennisinstituutEen afwisselende baanDoorgroei mogelijkheden binnen de organisatieAlleen sollicitaties met CV en foto worden behandeld.Check ook onze Facebookpagina en onze website.Soort dienstverband: Deeltijd, voltijd, flexibelSoort dienstverband: Fulltime, ParttimeErvaring:personal training: 3 jaar (Aanbevolen)",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken/company/Personal-Fitness-Nederland-Amsterdam--Oost/jobs/Personal-Trainer-Lifestyle-Coach-22aad40a3a9133af?fccid=d102eb24318d3e0b&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-23,en,Neutral
20,sport,Indeed,p_eceb52fa64c08918,Personal Trainer gezocht PER DIRECT,Fit Pro Institute BV, Laren,"FIT PRO Institute (Laren NH) is PER DIRECT op zoek naar een personal trainerFit Pro Institute is hét instituut voor personal training, therapie en lifestyle. Op een luxe locatie met 800 m2 aan voorzieningen, brengen wij alles samen onder 1 dak.Voor onze exclusieve sportschool gedeelte zijn wij wegens drukte op korte termijn op zoek naar een zeer gedreven personal trainer. Onze klanten zijn hoog opgeleid en verwachten zeer goede begeleiding en service. Oprichters Niels en Jasper Smeenge zijn afkomstig als trainer en fysiotherapeut uit de topsport. Kwaliteit van trainen en behandelen staat voorop. De filosofie binnen FIT PRO Institute is gebaseerd op functioneel trainen en bewegen. Dit betekent veelal werken met ''vrije gewichten” in plaats van met de ‘klassieke’ apparaten.Al met al een grote passie voor bewegen, gezondheid en lifestyle. Continu willen leren daar gaat het om. In jezelf willen investeren om beter te worden en te groeien. Alles draait om motivatie, bij de klant maar ook bij onszelf als experts waarbij uiteindelijk de klant centraal staat.Wensen / Eigenschappen: We zoeken een ervaren personal trainer op basis van een nul-uren contractMinimaal 3 jaar ervaring als personal trainerWoonachtig in omgeving GooiIn bezit van rijbewijsHBO denkniveauUitgebreide kennis van bewegingsleerKennis van voedingsleerAffiniteit met sportCommunicatief sterkTeamplayerServicegerichtFlexibelStressbestendigBereid om afwijkende uren te werken (bv vroeg starten 6:30 of laat werken 21:00 of zaterdag en zondag werken)Bokservaring is wenselijk, niet noodzakelijkVerzorgd uiterlijkMinimale opleidingsniveau kan zijn: CIOS met keuze vak fitnessFysiotherapieFITVAK personal training opleidingAALO personal training opleidingCHIVO opleidingen gericht op personal trainingNASMACSMUKSCALAPT personal trainingAndere (aanvullende) opleidingen op het gebied van personal trainingWij bieden: Een nul-uren contract met goed salaris en uitbouw naar contract bepaalde tijdEen luxe werkomgeving en leuke klanten om mee te werkenInterne opleidingMogelijkheid tot (betaalde) scholing binnen HumanMotion. Een Europees kennisinstituutEen afwisselende baanDoorgroei mogelijkheden binnen de organisatieAlleen sollicitaties met CV en foto worden behandeld.Check ook onze Facebookpagina en onze website.Soort dienstverband: Deeltijd, voltijd, flexibelSoort dienstverband: Fulltime, ParttimeErvaring:personal training: 3 jaar (Aanbevolen)",-1.0,-1,https://indeed.nljavascript:void(0);,https://nl.indeed.com/vacature-bekijken?jk=eceb52fa64c08918&fccid=c66de0cf32fb3fee&vjs=3,Meer dan 30 dagen geleden,Meer dan 30 dagen geleden,2021-03-23,en,Neutral
